product|origen|Unidad|familia|YEAR|MONTH|price_mean|Volumen
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|2|0,6|259264
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|3|0,6|309729
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|4|0,6|324344
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|5|0,597058824|280454
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|6|0,521428571|376915
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|7|0,5|371400
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|8|0,5|335835
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|9|0,5|294489
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|10|0,5|324531
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|11|0,595238095|192323
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2018|12|0,6|155478
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|1|0,640909091|245406
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|2|0,7|193666
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|3|0,7|188226
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|4|0,7|218359
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|5|0,7|277562
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|6|0,7|280067
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|7|0,7|291405
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|8|0,695238095|519930
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|9|0,668421053|240004
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|10|0,7|327493
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|11|0,7|240874
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2019|12|0,7|271970
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|1|0,695238095|243083
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|2|0,65|49346
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|3|0,5|257211
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|4|0,5|205123
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|5|0,5|209238
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|6|0,5|174930
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|7|0,5|233591
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|8|0,5|184590
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|9|0,5|256507
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|10|0,5|175456
LECHUGA SIN DETERMINAR|BARCELONA|kg|HORTALIZAS HOJA|2020|11|0,542857143|154139
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|2|0,6|113576
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|3|0,6|211686
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|4|0,6|139256
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|5|0,5975|257253
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|6|0,521428571|234536
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|7|0,5|185933
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|8|0,5|350040
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|9|0,5|247910
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|10|0,5|452882
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|11|0,595238095|284373
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2018|12|0,6|194971
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|1|0,6|54171
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|4|0,7|12197
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|6|0,7|212352
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|7|0,7|36780
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|8|0,7|23535
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|9|0,655555556|19700
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|10|0,7|59065
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2019|12|0,7|201157
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2020|1|0,69|10935
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2020|2|0,65|6
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2020|3|0,5|8
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2020|4|0,5|40
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2020|6|0,5|12772
LECHUGA SIN DETERMINAR|BELGICA|kg|HORTALIZAS HOJA|2020|7|0,5|14711
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2018|7|0,5|70184
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2018|8|0,5|72688
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2018|9|0,5|95904
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2018|10|0,5|90160
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2018|11|0,6|13440
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2019|6|0,7|30688
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2019|7|0,7|84924
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2019|8|0,7|101212
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2019|9|0,666666667|92262
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2019|10|0,7|81646
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2019|11|0,7|10296
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|1|0,7|720
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|4|0,5|720
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|5|0,5|7192
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|6|0,5|40812
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|7|0,5|37092
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|8|0,5|53080
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|9|0,5|2300
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|10|0,5|24040
LECHUGA SIN DETERMINAR|BURGOS|kg|HORTALIZAS HOJA|2020|11|0,6|2040
LECHUGA SIN DETERMINAR|CADIZ|kg|HORTALIZAS HOJA|2018|1|0,6|793
LECHUGA SIN DETERMINAR|CADIZ|kg|HORTALIZAS HOJA|2018|2|0,6|180
LECHUGA SIN DETERMINAR|CADIZ|kg|HORTALIZAS HOJA|2019|2|0,7|418
LECHUGA SIN DETERMINAR|CADIZ|kg|HORTALIZAS HOJA|2019|3|0,7|1100
LECHUGA SIN DETERMINAR|CADIZ|kg|HORTALIZAS HOJA|2019|4|0,7|245
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|1|0,6|53155
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|2|0,6|31020
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|3|0,6|53463
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|4|0,6|71518
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|5|0,6|49936
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|6|0,521428571|27046
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|7|0,5|6317
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|8|0,5|8538
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|9|0,5|19665
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|10|0,5|36475
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|11|0,595238095|31476
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2018|12|0,6|63893
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|1|0,640909091|50232
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|2|0,7|59674
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|3|0,7|64674
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|4|0,7|86929
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|5|0,7|38214
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|6|0,7|21687
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|7|0,7|14447
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|8|0,7|11582
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|9|0,666666667|18336
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|10|0,7|31011
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|11|0,7|31044
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2019|12|0,7|42595
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|1|0,695|32698
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|2|0,65|12395
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|3|0,5|37306
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|4|0,5|41770
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|5|0,5|22522
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|6|0,5|13519
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|7|0,5|11459
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|8|0,5|4604
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|9|0,5|16089
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|10|0,5|13611
LECHUGA SIN DETERMINAR|CATELLON|kg|HORTALIZAS HOJA|2020|11|0,542857143|33045
LECHUGA SIN DETERMINAR|CIUDAD REAL|kg|HORTALIZAS HOJA|2019|1|0,65|553
LECHUGA SIN DETERMINAR|CORDOBA|kg|HORTALIZAS HOJA|2018|12|0,6|7
LECHUGA SIN DETERMINAR|CORDOBA|kg|HORTALIZAS HOJA|2019|11|0,7|960
LECHUGA SIN DETERMINAR|CORDOBA|kg|HORTALIZAS HOJA|2019|12|0,7|320
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|2|0,6|192
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|3|0,6|480
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|4|0,6|666
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|5|0,5875|433
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|6|0,5|904
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|9|0,5|290
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|10|0,5|1702
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|11|0,6|1949
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2018|12|0,6|380
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2019|1|0,6|240
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2019|4|0,7|108
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2019|6|0,7|288
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2019|7|0,7|264
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2019|12|0,7|712
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2020|6|0,5|143
LECHUGA SIN DETERMINAR|ECUADOR|kg|HORTALIZAS HOJA|2020|7|0,5|95
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|2|0,6|5653
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|3|0,6|3015
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|4|0,6|2731
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|5|0,597368421|8039
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|6|0,529166667|23904
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|7|0,5|1500
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|9|0,5|2898
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|10|0,5|1874
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|11|0,594117647|24151
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2018|12|0,6|28881
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|1|0,640909091|31510
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|2|0,7|22664
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|3|0,7|11326
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|4|0,7|5436
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|5|0,7|7271
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|6|0,7|9971
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|7|0,7|20048
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|9|0,6|390
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|10|0,7|3313
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|11|0,7|7429
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2019|12|0,7|10456
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2020|1|0,7|7899
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2020|3|0,5|1441
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2020|8|0,5|7908
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2020|9|0,5|1020
LECHUGA SIN DETERMINAR|FRANCIA|kg|HORTALIZAS HOJA|2020|10|0,5|948
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|2|0,6|2
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|3|0,6|28
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|4|0,6|915
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|8|0,5|416
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|9|0,5|240
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|10|0,5|140
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|11|0,6|50
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2018|12|0,6|50
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2019|1|0,6|40
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2019|4|0,7|30
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2019|6|0,7|94
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2019|7|0,7|128
LECHUGA SIN DETERMINAR|GERONA|kg|HORTALIZAS HOJA|2019|12|0,7|70
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|1|0,6|44880
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|2|0,6|35309
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|3|0,6|48180
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|4|0,6|34596
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|5|0,597619048|40770
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|6|0,521428571|39990
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|7|0,5|41964
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|8|0,5|61992
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|9|0,5|50542
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|10|0,5|36542
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|11|0,594444444|26513
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2018|12|0,6|18231
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|1|0,647368421|28164
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|2|0,7|28225
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|3|0,7|33684
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|4|0,7|43265
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|5|0,7|35446
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|6|0,7|29298
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|7|0,7|31164
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|8|0,695|44933
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|9|0,668421053|54654
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|10|0,7|17489
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|11|0,7|20655
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2019|12|0,7|30720
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|1|0,694444444|28644
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|2|0,65|6000
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|3|0,5|32670
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|4|0,5|41790
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|5|0,5|40590
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|6|0,5|42030
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|7|0,5|52245
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|8|0,5|67683
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|9|0,5|91283
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|10|0,5|68474
LECHUGA SIN DETERMINAR|GRANADA|kg|HORTALIZAS HOJA|2020|11|0,55|49813
LECHUGA SIN DETERMINAR|HOLANDA|kg|HORTALIZAS HOJA|2019|10|0,7|168
LECHUGA SIN DETERMINAR|HOLANDA|kg|HORTALIZAS HOJA|2019|11|0,7|411
LECHUGA SIN DETERMINAR|HOLANDA|kg|HORTALIZAS HOJA|2019|12|0,7|48
LECHUGA SIN DETERMINAR|HOLANDA|kg|HORTALIZAS HOJA|2020|1|0,7|168
LECHUGA SIN DETERMINAR|HUELVA|kg|HORTALIZAS HOJA|2019|12|0,7|740
LECHUGA SIN DETERMINAR|HUESCA|kg|HORTALIZAS HOJA|2018|10|0,5|17
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|1|0,6|1896
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|2|0,6|2696
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|3|0,6|4223
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|4|0,6|28944
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|5|0,6|4911
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|6|0,525|2551
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|7|0,5|2493
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|8|0,5|2036
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|9|0,5|852
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|10|0,5|1014
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|11|0,6|549
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2018|12|0,6|2435
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|1|0,65|18744
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|2|0,7|112009
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|3|0,7|49603
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|4|0,7|6402
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|5|0,7|1596
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|6|0,7|1372
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|7|0,7|1085
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2019|12|0,7|328
LECHUGA SIN DETERMINAR|ITALIA|kg|HORTALIZAS HOJA|2020|6|0,5|80
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|1|0,6|13
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|3|0,6|10127
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|5|0,597619048|1354
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|6|0,521428571|2975
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|7|0,5|2456
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|8|0,5|14777
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|9|0,5|2411
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|10|0,5|3424
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|11|0,595238095|5318
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2018|12|0,6|1965
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|2|0,7|750
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|4|0,7|168
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|5|0,7|1548
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|6|0,7|1441
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|7|0,7|2327
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|8|0,695|3717
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|9|0,668421053|2783
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|10|0,7|1900
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|11|0,7|2528
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2019|12|0,7|798
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|1|0,7|2
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|4|0,5|61
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|5|0,5|887
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|6|0,5|1144
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|7|0,5|3284
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|8|0,5|2568
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|9|0,5|1761
LECHUGA SIN DETERMINAR|LERIDA|kg|HORTALIZAS HOJA|2020|10|0,5|439
LECHUGA SIN DETERMINAR|LOGROÑO|kg|HORTALIZAS HOJA|2019|4|0,7|1344
LECHUGA SIN DETERMINAR|LOGROÑO|kg|HORTALIZAS HOJA|2019|11|0,7|4974
LECHUGA SIN DETERMINAR|LOGROÑO|kg|HORTALIZAS HOJA|2020|2|0,65|4
LECHUGA SIN DETERMINAR|LOGROÑO|kg|HORTALIZAS HOJA|2020|11|0,4|40
