product;origen;familia;price_mean_euro_kg;Volumen;date
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;1.235714286;5222;2019-03-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;1.283333333;2526;2019-04-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;0.9;651;2019-05-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;0.675;1418;2019-10-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;1.183333333;2726;2019-11-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;1.05;6997;2019-12-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;1.0625;3195;2020-01-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;1.2;990;2020-04-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;0.922727273;3456;2020-05-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;0.85;3493;2020-06-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;0.7375;1561;2020-07-01
TOMATE VERDE;VALLADOLID;HORTALIZAS FRUTO;0.9;469;2020-08-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.95;1371;2018-07-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.85;714;2018-09-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.9;1648;2018-10-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;1.1125;1346;2018-11-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;1.1125;810;2018-12-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;1.0;191;2019-01-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.866666667;659;2019-05-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.925;810;2019-06-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;1.0;602;2019-07-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.825;379;2019-09-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.85;618;2019-10-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;1.133333333;399;2019-11-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.8;82;2020-05-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.8375;596;2020-06-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;0.7;79;2020-07-01
TOMATE VERDE;VIZCAYA;HORTALIZAS FRUTO;1.1;201;2020-09-01
TOMATE VERDE;ZAMORA;HORTALIZAS FRUTO;0.909090909;11591;2020-09-01
TOMATE VERDE;ZAMORA;HORTALIZAS FRUTO;0.9;2202;2020-10-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.2;7648;2018-01-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.375;1459;2018-02-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.383333333;3337;2018-03-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.45;197;2018-04-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.2;4197;2018-05-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.1375;2691;2018-06-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.171428571;5578;2018-07-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.0;4760;2018-08-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.859090909;8583;2018-09-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.9;12393;2018-10-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.1;759;2018-12-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.0;552;2019-01-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.85;2796;2019-02-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.9;675;2019-04-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.1;1797;2019-06-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.016666667;26133;2019-07-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.91;58946;2019-08-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.781578947;104038;2019-09-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.788235294;37397;2019-10-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.14;3848;2019-11-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.0;752;2019-12-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.1375;11935;2020-01-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;1.0;5126;2020-02-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.85;6780;2020-05-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.846153846;14081;2020-06-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.75;24586;2020-07-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.797222222;50787;2020-08-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.894736842;48607;2020-09-01
TOMATE VERDE;ZARAGOZA;HORTALIZAS FRUTO;0.922222222;12935;2020-10-01
VARIOS;ALAVA;OTROS OTROS;1.5;3;2018-06-01
VARIOS;ALBACETE;OTROS OTROS;1.5;10;2018-09-01
VARIOS;ALBACETE;OTROS OTROS;1.5;90;2018-10-01
VARIOS;ALBACETE;OTROS OTROS;1.5;560;2019-01-01
VARIOS;ALBACETE;OTROS OTROS;1.5;260;2019-02-01
VARIOS;ALBACETE;OTROS OTROS;1.5;200;2019-03-01
VARIOS;ALBACETE;OTROS OTROS;1.5;190;2019-04-01
VARIOS;ALBACETE;OTROS OTROS;1.5;40;2019-05-01
VARIOS;ALBACETE;OTROS OTROS;1.5;50;2019-06-01
VARIOS;ALBACETE;OTROS OTROS;1.5;20;2019-07-01
VARIOS;ALBACETE;OTROS OTROS;1.5;30;2019-09-01
VARIOS;ALBACETE;OTROS OTROS;1.5;40;2019-10-01
VARIOS;ALBACETE;OTROS OTROS;1.5;320;2019-11-01
VARIOS;ALBACETE;OTROS OTROS;1.5;310;2019-12-01
VARIOS;ALBACETE;OTROS OTROS;1.5;140;2020-01-01
VARIOS;ALBACETE;OTROS OTROS;1.5;200;2020-02-01
VARIOS;ALBACETE;OTROS OTROS;1.5;40;2020-03-01
VARIOS;ALBACETE;OTROS OTROS;1.5;140;2020-04-01
VARIOS;ALBACETE;OTROS OTROS;1.5;130;2020-05-01
VARIOS;ALBACETE;OTROS OTROS;1.5;170;2020-09-01
VARIOS;ALBACETE;OTROS OTROS;1.5;240;2020-10-01
VARIOS;ALBACETE;OTROS OTROS;1.5;80;2020-11-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;742;2018-05-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;916;2018-07-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;15;2018-08-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;55;2018-09-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;750;2018-10-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;2655;2018-11-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;100;2019-04-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;94;2019-05-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;3702;2019-06-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;4971;2019-07-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;3674;2019-08-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;2425;2019-09-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;16;2019-10-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;56;2019-11-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;9;2019-12-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;2370;2020-07-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;1530;2020-08-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;2254;2020-09-01
VARIOS;ALEMANIA;OTROS OTROS;1.5;422;2020-10-01
VARIOS;ALICANTE;OTROS OTROS;1.5;330;2018-01-01
VARIOS;ALICANTE;OTROS OTROS;1.5;660;2018-02-01
VARIOS;ALICANTE;OTROS OTROS;1.5;60;2018-11-01
VARIOS;ALICANTE;OTROS OTROS;1.5;1120;2019-02-01
VARIOS;ALICANTE;OTROS OTROS;1.5;717;2019-03-01
VARIOS;ALICANTE;OTROS OTROS;1.5;2438;2019-04-01
VARIOS;ALICANTE;OTROS OTROS;1.5;2536;2019-05-01
VARIOS;ALICANTE;OTROS OTROS;1.5;1792;2019-06-01
VARIOS;ALICANTE;OTROS OTROS;1.5;896;2019-07-01
VARIOS;ALICANTE;OTROS OTROS;1.5;467;2019-10-01
VARIOS;ALICANTE;OTROS OTROS;1.5;480;2019-11-01
VARIOS;ALICANTE;OTROS OTROS;1.5;1245;2019-12-01
VARIOS;ALICANTE;OTROS OTROS;1.5;2632;2020-01-01
VARIOS;ALICANTE;OTROS OTROS;1.5;2360;2020-02-01
VARIOS;ALICANTE;OTROS OTROS;1.5;3204;2020-03-01
VARIOS;ALICANTE;OTROS OTROS;1.5;464;2020-04-01
VARIOS;ALICANTE;OTROS OTROS;1.5;637;2020-05-01
VARIOS;ALICANTE;OTROS OTROS;1.5;2360;2020-06-01
VARIOS;ALICANTE;OTROS OTROS;1.5;630;2020-07-01
VARIOS;ALICANTE;OTROS OTROS;1.5;55;2020-08-01
VARIOS;ALICANTE;OTROS OTROS;1.5;20;2020-09-01
VARIOS;ALICANTE;OTROS OTROS;1.5;3006;2020-10-01
VARIOS;ALICANTE;OTROS OTROS;1.5;2756;2020-11-01
VARIOS;ALMERIA;OTROS OTROS;1.5;67709;2018-01-01
VARIOS;ALMERIA;OTROS OTROS;1.5;93950;2018-02-01
VARIOS;ALMERIA;OTROS OTROS;1.5;72191;2018-03-01
VARIOS;ALMERIA;OTROS OTROS;1.5;64973;2018-04-01
VARIOS;ALMERIA;OTROS OTROS;1.5;53874;2018-05-01
VARIOS;ALMERIA;OTROS OTROS;1.5;41812;2018-06-01
VARIOS;ALMERIA;OTROS OTROS;1.5;46192;2018-07-01
VARIOS;ALMERIA;OTROS OTROS;1.5;40965;2018-08-01
VARIOS;ALMERIA;OTROS OTROS;1.5;33252;2018-09-01
VARIOS;ALMERIA;OTROS OTROS;1.5;72450;2018-10-01
VARIOS;ALMERIA;OTROS OTROS;1.5;27750;2018-11-01
VARIOS;ALMERIA;OTROS OTROS;1.5;34648;2018-12-01
VARIOS;ALMERIA;OTROS OTROS;1.5;49966;2019-01-01
VARIOS;ALMERIA;OTROS OTROS;1.5;74778;2019-02-01
VARIOS;ALMERIA;OTROS OTROS;1.5;98472;2019-03-01
VARIOS;ALMERIA;OTROS OTROS;1.5;104593;2019-04-01
VARIOS;ALMERIA;OTROS OTROS;1.5;122449;2019-05-01
VARIOS;ALMERIA;OTROS OTROS;1.5;53895;2019-06-01
VARIOS;ALMERIA;OTROS OTROS;1.5;57685;2019-07-01
VARIOS;ALMERIA;OTROS OTROS;1.5;46431;2019-08-01
VARIOS;ALMERIA;OTROS OTROS;1.5;56040;2019-09-01
VARIOS;ALMERIA;OTROS OTROS;1.5;67159;2019-10-01
VARIOS;ALMERIA;OTROS OTROS;1.5;48823;2019-11-01
VARIOS;ALMERIA;OTROS OTROS;1.5;88114;2019-12-01
VARIOS;ALMERIA;OTROS OTROS;1.5;99122;2020-01-01
VARIOS;ALMERIA;OTROS OTROS;1.5;115752;2020-02-01
VARIOS;ALMERIA;OTROS OTROS;1.5;75766;2020-03-01
VARIOS;ALMERIA;OTROS OTROS;1.5;57485;2020-04-01
VARIOS;ALMERIA;OTROS OTROS;1.5;86499;2020-05-01
VARIOS;ALMERIA;OTROS OTROS;1.5;53700;2020-06-01
VARIOS;ALMERIA;OTROS OTROS;1.5;63534;2020-07-01
VARIOS;ALMERIA;OTROS OTROS;1.5;73260;2020-08-01
VARIOS;ALMERIA;OTROS OTROS;1.5;67810;2020-09-01
VARIOS;ALMERIA;OTROS OTROS;1.5;89727;2020-10-01
VARIOS;ALMERIA;OTROS OTROS;1.5;97898;2020-11-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;24;2018-01-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;84;2018-02-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;92;2018-04-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;28;2018-07-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;100;2018-10-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;60;2018-11-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;40;2018-12-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;28;2019-02-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;96;2019-11-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;109;2020-09-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;13;2020-10-01
VARIOS;ARGENTINA;OTROS OTROS;1.5;212;2020-11-01
VARIOS;BALEARES;OTROS OTROS;1.5;121;2019-09-01
VARIOS;BALEARES;OTROS OTROS;1.5;230;2019-11-01
VARIOS;BALEARES;OTROS OTROS;1.5;295;2020-01-01
VARIOS;BALEARES;OTROS OTROS;1.5;315;2020-02-01
VARIOS;BALEARES;OTROS OTROS;1.5;228;2020-03-01
VARIOS;BALEARES;OTROS OTROS;1.5;160;2020-07-01
VARIOS;BALEARES;OTROS OTROS;1.5;185;2020-08-01
VARIOS;BALEARES;OTROS OTROS;1.5;220;2020-09-01
VARIOS;BALEARES;OTROS OTROS;1.5;220;2020-11-01
VARIOS;BARCELONA;OTROS OTROS;1.5;130976;2018-01-01
VARIOS;BARCELONA;OTROS OTROS;1.5;235572;2018-02-01
VARIOS;BARCELONA;OTROS OTROS;1.5;146365;2018-03-01
VARIOS;BARCELONA;OTROS OTROS;1.5;140954;2018-04-01
VARIOS;BARCELONA;OTROS OTROS;1.5;145780;2018-05-01
VARIOS;BARCELONA;OTROS OTROS;1.5;133886;2018-06-01
VARIOS;BARCELONA;OTROS OTROS;1.5;163974;2018-07-01
VARIOS;BARCELONA;OTROS OTROS;1.5;155313;2018-08-01
VARIOS;BARCELONA;OTROS OTROS;1.5;105868;2018-09-01
VARIOS;BARCELONA;OTROS OTROS;1.5;137098;2018-10-01
VARIOS;BARCELONA;OTROS OTROS;1.5;142288;2018-11-01
VARIOS;BARCELONA;OTROS OTROS;1.5;144318;2018-12-01
VARIOS;BARCELONA;OTROS OTROS;1.5;156368;2019-01-01
VARIOS;BARCELONA;OTROS OTROS;1.5;211304;2019-02-01
VARIOS;BARCELONA;OTROS OTROS;1.5;196537;2019-03-01
VARIOS;BARCELONA;OTROS OTROS;1.5;271561;2019-04-01
VARIOS;BARCELONA;OTROS OTROS;1.5;183293;2019-05-01
VARIOS;BARCELONA;OTROS OTROS;1.5;162901;2019-06-01
VARIOS;BARCELONA;OTROS OTROS;1.5;202336;2019-07-01
VARIOS;BARCELONA;OTROS OTROS;1.5;153403;2019-08-01
VARIOS;BARCELONA;OTROS OTROS;1.5;177202;2019-09-01
VARIOS;BARCELONA;OTROS OTROS;1.5;206687;2019-10-01
VARIOS;BARCELONA;OTROS OTROS;1.5;221015;2019-11-01
VARIOS;BARCELONA;OTROS OTROS;1.5;219644;2019-12-01
VARIOS;BARCELONA;OTROS OTROS;1.5;248196;2020-01-01
VARIOS;BARCELONA;OTROS OTROS;1.5;241629;2020-02-01
VARIOS;BARCELONA;OTROS OTROS;1.5;224879;2020-03-01
VARIOS;BARCELONA;OTROS OTROS;1.5;150382;2020-04-01
VARIOS;BARCELONA;OTROS OTROS;1.5;194711;2020-05-01
VARIOS;BARCELONA;OTROS OTROS;1.5;244005;2020-06-01
VARIOS;BARCELONA;OTROS OTROS;1.5;237078;2020-07-01
VARIOS;BARCELONA;OTROS OTROS;1.5;175058;2020-08-01
VARIOS;BARCELONA;OTROS OTROS;1.5;336857;2020-09-01
VARIOS;BARCELONA;OTROS OTROS;1.5;261157;2020-10-01
VARIOS;BARCELONA;OTROS OTROS;1.5;332974;2020-11-01
VARIOS;BELGICA;OTROS OTROS;1.5;72;2018-01-01
VARIOS;BELGICA;OTROS OTROS;1.5;618;2018-02-01
VARIOS;BELGICA;OTROS OTROS;1.5;684;2018-03-01
VARIOS;BELGICA;OTROS OTROS;1.5;13;2018-04-01
VARIOS;BELGICA;OTROS OTROS;1.5;1471;2018-05-01
VARIOS;BELGICA;OTROS OTROS;1.5;2598;2018-06-01
VARIOS;BELGICA;OTROS OTROS;1.5;1590;2018-07-01
VARIOS;BELGICA;OTROS OTROS;1.5;1004;2018-08-01
VARIOS;BELGICA;OTROS OTROS;1.5;1105;2018-09-01
VARIOS;BELGICA;OTROS OTROS;1.5;261;2018-10-01
VARIOS;BELGICA;OTROS OTROS;1.5;480;2018-11-01
VARIOS;BELGICA;OTROS OTROS;1.5;7;2018-12-01
VARIOS;BELGICA;OTROS OTROS;1.5;300;2019-01-01
VARIOS;BELGICA;OTROS OTROS;1.5;1586;2019-06-01
VARIOS;BELGICA;OTROS OTROS;1.5;529;2019-07-01
VARIOS;BELGICA;OTROS OTROS;1.5;8272;2019-08-01
VARIOS;BELGICA;OTROS OTROS;1.5;2267;2019-09-01
VARIOS;BELGICA;OTROS OTROS;1.5;5098;2019-10-01
VARIOS;BELGICA;OTROS OTROS;1.5;39734;2019-11-01
VARIOS;BELGICA;OTROS OTROS;1.5;57201;2019-12-01
VARIOS;BELGICA;OTROS OTROS;1.5;361;2020-01-01
VARIOS;BELGICA;OTROS OTROS;1.5;29615;2020-02-01
VARIOS;BELGICA;OTROS OTROS;1.5;12;2020-05-01
VARIOS;BELGICA;OTROS OTROS;1.5;102;2020-08-01
VARIOS;BELGICA;OTROS OTROS;1.5;952;2020-09-01
VARIOS;BELGICA;OTROS OTROS;1.5;735;2020-10-01
VARIOS;CACERES;OTROS OTROS;1.5;44;2018-01-01
VARIOS;CACERES;OTROS OTROS;1.5;79;2018-02-01
VARIOS;CACERES;OTROS OTROS;1.5;195;2018-03-01
VARIOS;CACERES;OTROS OTROS;1.5;138;2018-04-01
VARIOS;CACERES;OTROS OTROS;1.5;206;2018-05-01
VARIOS;CACERES;OTROS OTROS;1.5;122;2018-06-01
VARIOS;CACERES;OTROS OTROS;1.5;112;2018-07-01
VARIOS;CACERES;OTROS OTROS;1.5;239;2018-08-01
VARIOS;CACERES;OTROS OTROS;1.5;141;2018-09-01
VARIOS;CACERES;OTROS OTROS;1.5;48;2018-10-01
VARIOS;CACERES;OTROS OTROS;1.5;66;2018-11-01
VARIOS;CACERES;OTROS OTROS;1.5;44;2018-12-01
VARIOS;CACERES;OTROS OTROS;1.5;118;2019-01-01
VARIOS;CACERES;OTROS OTROS;1.5;67;2019-02-01
VARIOS;CACERES;OTROS OTROS;1.5;147;2019-03-01
VARIOS;CACERES;OTROS OTROS;1.5;169;2019-04-01
VARIOS;CACERES;OTROS OTROS;1.5;1396;2019-05-01
VARIOS;CACERES;OTROS OTROS;1.5;2541;2019-06-01
VARIOS;CACERES;OTROS OTROS;1.5;2179;2019-07-01
VARIOS;CACERES;OTROS OTROS;1.5;160;2019-08-01
VARIOS;CACERES;OTROS OTROS;1.5;256;2019-09-01
VARIOS;CACERES;OTROS OTROS;1.5;1615;2019-10-01
VARIOS;CACERES;OTROS OTROS;1.5;71;2019-11-01
VARIOS;CACERES;OTROS OTROS;1.5;132;2019-12-01
VARIOS;CACERES;OTROS OTROS;1.5;114;2020-01-01
VARIOS;CACERES;OTROS OTROS;1.5;153;2020-02-01
VARIOS;CACERES;OTROS OTROS;1.5;28;2020-03-01
VARIOS;CACERES;OTROS OTROS;1.5;102;2020-04-01
VARIOS;CACERES;OTROS OTROS;1.5;7;2020-05-01
VARIOS;CACERES;OTROS OTROS;1.5;1556;2020-06-01
VARIOS;CACERES;OTROS OTROS;1.5;726;2020-07-01
VARIOS;CACERES;OTROS OTROS;1.5;134;2020-08-01
VARIOS;CACERES;OTROS OTROS;1.5;121;2020-09-01
VARIOS;CACERES;OTROS OTROS;1.5;87;2020-10-01
VARIOS;CACERES;OTROS OTROS;1.5;33;2020-11-01
VARIOS;CADIZ;OTROS OTROS;1.5;5470;2018-01-01
VARIOS;CADIZ;OTROS OTROS;1.5;2800;2018-02-01
VARIOS;CADIZ;OTROS OTROS;1.5;6720;2018-03-01
VARIOS;CADIZ;OTROS OTROS;1.5;9308;2018-04-01
VARIOS;CADIZ;OTROS OTROS;1.5;2577;2018-05-01
VARIOS;CADIZ;OTROS OTROS;1.5;31;2018-06-01
VARIOS;CADIZ;OTROS OTROS;1.5;24;2018-07-01
VARIOS;CADIZ;OTROS OTROS;1.5;250;2018-08-01
VARIOS;CADIZ;OTROS OTROS;1.5;30;2018-09-01
VARIOS;CADIZ;OTROS OTROS;1.5;26;2018-10-01
VARIOS;CADIZ;OTROS OTROS;1.5;197;2018-11-01
VARIOS;CADIZ;OTROS OTROS;1.5;84;2018-12-01
VARIOS;CADIZ;OTROS OTROS;1.5;2537;2019-01-01
VARIOS;CADIZ;OTROS OTROS;1.5;5916;2019-02-01
VARIOS;CADIZ;OTROS OTROS;1.5;6180;2019-03-01
VARIOS;CADIZ;OTROS OTROS;1.5;3131;2019-04-01
VARIOS;CADIZ;OTROS OTROS;1.5;895;2019-05-01
VARIOS;CADIZ;OTROS OTROS;1.5;1837;2019-06-01
VARIOS;CADIZ;OTROS OTROS;1.5;11200;2019-07-01
VARIOS;CADIZ;OTROS OTROS;1.5;3085;2019-08-01
VARIOS;CADIZ;OTROS OTROS;1.5;47;2019-09-01
VARIOS;CADIZ;OTROS OTROS;1.5;174;2019-10-01
VARIOS;CADIZ;OTROS OTROS;1.5;443;2019-11-01
VARIOS;CADIZ;OTROS OTROS;1.5;1981;2019-12-01
VARIOS;CADIZ;OTROS OTROS;1.5;1662;2020-01-01
VARIOS;CADIZ;OTROS OTROS;1.5;1100;2020-02-01
VARIOS;CADIZ;OTROS OTROS;1.5;2580;2020-03-01
VARIOS;CADIZ;OTROS OTROS;1.5;19720;2020-04-01
VARIOS;CADIZ;OTROS OTROS;1.5;11720;2020-05-01
VARIOS;CADIZ;OTROS OTROS;1.5;6561;2020-06-01
VARIOS;CADIZ;OTROS OTROS;1.5;1800;2020-08-01
VARIOS;CADIZ;OTROS OTROS;1.5;5000;2020-11-01
VARIOS;CANADA;OTROS OTROS;1.5;5200;2018-12-01
VARIOS;CANADA;OTROS OTROS;1.5;7500;2019-01-01
VARIOS;CANADA;OTROS OTROS;1.5;5800;2019-02-01
VARIOS;CANADA;OTROS OTROS;1.5;1000;2019-03-01
VARIOS;CANADA;OTROS OTROS;1.5;1000;2019-06-01
VARIOS;CANADA;OTROS OTROS;1.5;1000;2019-07-01
VARIOS;CANADA;OTROS OTROS;1.5;25715;2019-10-01
VARIOS;CANADA;OTROS OTROS;1.5;132;2020-01-01
VARIOS;CANADA;OTROS OTROS;1.5;7247;2020-03-01
VARIOS;CANADA;OTROS OTROS;1.5;56;2020-04-01
VARIOS;CATELLON;OTROS OTROS;1.5;752;2018-01-01
VARIOS;CATELLON;OTROS OTROS;1.5;571;2018-02-01
VARIOS;CATELLON;OTROS OTROS;1.5;20;2018-07-01
VARIOS;CATELLON;OTROS OTROS;1.5;624;2018-09-01
VARIOS;CATELLON;OTROS OTROS;1.5;5616;2018-10-01
VARIOS;CATELLON;OTROS OTROS;1.5;6864;2018-11-01
VARIOS;CATELLON;OTROS OTROS;1.5;12;2019-02-01
VARIOS;CATELLON;OTROS OTROS;1.5;15;2019-09-01
VARIOS;CATELLON;OTROS OTROS;1.5;10;2020-01-01
VARIOS;CATELLON;OTROS OTROS;1.5;1126;2020-10-01
VARIOS;CATELLON;OTROS OTROS;1.5;3448;2020-11-01
VARIOS;CHINA;OTROS OTROS;1.5;446;2020-09-01
VARIOS;CHINA;OTROS OTROS;1.5;403;2020-10-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;180;2018-06-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2018-11-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2019-01-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2019-06-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;168;2019-08-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2019-09-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2020-01-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2020-05-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;108;2020-06-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2020-08-01
VARIOS;CIUDAD REAL;OTROS OTROS;1.5;216;2020-10-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;272;2018-01-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;3898;2018-02-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;4236;2018-03-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;3660;2018-04-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;8377;2018-05-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;6981;2018-06-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;1619;2018-07-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;2126;2018-08-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;279;2018-09-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;4956;2018-10-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;80;2018-11-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;10928;2018-12-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;120;2019-01-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;3510;2019-02-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;30;2019-03-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;70;2019-04-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;120;2019-07-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;760;2019-12-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;15;2020-02-01
VARIOS;COLOMBIA;OTROS OTROS;1.5;4;2020-07-01
VARIOS;COSTA MARFIL;OTROS OTROS;1.5;270;2018-10-01
VARIOS;COSTA MARFIL;OTROS OTROS;1.5;116;2018-11-01
VARIOS;COSTA MARFIL;OTROS OTROS;1.5;1904;2018-12-01
VARIOS;COSTA MARFIL;OTROS OTROS;1.5;85;2019-01-01
VARIOS;COSTA MARFIL;OTROS OTROS;1.5;81;2019-02-01
VARIOS;COSTA MARFIL;OTROS OTROS;1.5;17;2019-03-01
VARIOS;COSTA MARFIL;OTROS OTROS;1.5;1008;2019-12-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;88;2018-07-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;2124;2019-01-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;7021;2019-02-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;3600;2019-03-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;2160;2019-04-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;4320;2019-07-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;44;2019-10-01
VARIOS;COSTA RICA;OTROS OTROS;1.5;3584;2019-12-01
