año;mes;ccaa;producto;volumen_miles_de_kg;valor_miles_de_€;precio_medio_kg;penetración_%;consumo_per_capita;gasto_per_capita;date;Olas;Motivo_ola
2020;04;Nacional;Manzanas;59827.55;93777.98;1.57;79.13;1.35;2.12;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Peras;28018.36;49780.19;1.78;59.21;0.63;1.12;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Melocotones;1207.67;2678.37;2.22;5.94;0.03;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Nectarinas;1513.48;3173.58;2.1;6.21;0.03;0.07;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Albaricoques;718.04;2210.63;3.08;6.17;0.02;0.05;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Fresas/freson;35622.95;90227.71;2.53;70.98;0.8;2.04;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Melon;9486.76;18161.5;1.91;13.22;0.21;0.41;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Sandia;7902.54;10536.44;1.33;10.14;0.18;0.24;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Ciruelas;1711.18;5266.59;3.08;9.83;0.04;0.12;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Cerezas;114.99;430.79;3.75;1.07;0.0;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Uvas;3800.16;15714.46;4.14;15.82;0.09;0.35;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Kiwi;15285.96;44754.41;2.93;44.21;0.35;1.01;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Aguacate;7420.39;32198.66;4.34;35.79;0.17;0.73;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Piña;9958.09;16034.8;1.61;21.37;0.22;0.36;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Otras frutas frescas;12520.72;38959.3;3.11;35.55;0.28;0.88;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Pomelo;1844.77;3425.55;1.86;3.21;0.04;0.08;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Chirimoya;10.11;44.16;4.37;0.07;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Mango;2976.04;8444.78;2.84;12.35;0.07;0.19;2020-04-01;Primera ola;Confinamiento
2020;04;Nacional;Frutas iv gama;17719.29;34581.14;1.95;32.81;0.4;0.78;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Frutas frescas;68180.69;113798.92;1.67;97.21;8.17;13.64;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Naranjas;19913.09;21728.63;1.09;64.21;2.39;2.6;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Mandarinas;4181.42;7251.71;1.73;45.05;0.5;0.87;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Limones;2066.61;3660.72;1.77;40.18;0.25;0.44;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Platanos;11328.61;16948.63;1.5;85.18;1.36;2.03;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Manzanas;8953.25;13827.74;1.54;76.29;1.07;1.66;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Peras;4109.22;7192.76;1.75;57.42;0.49;0.86;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Melocotones;206.24;439.47;2.13;7.42;0.02;0.05;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Nectarinas;329.86;554.03;1.68;7.97;0.04;0.07;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Albaricoques;196.75;534.7;2.72;7.22;0.02;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Fresas/freson;5761.11;14131.95;2.45;71.16;0.69;1.69;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Melon;1476.09;2812.35;1.91;14.62;0.18;0.34;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Sandia;1828.05;2341.22;1.28;12.09;0.22;0.28;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Ciruelas;295.43;843.91;2.86;9.18;0.04;0.1;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Cerezas;21.95;84.61;3.85;1.14;0.0;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Uvas;670.6;2682.8;4.0;18.08;0.08;0.32;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Kiwi;2075.91;5785.92;2.79;39.38;0.25;0.69;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Aguacate;1247.43;4850.01;3.89;36.7;0.15;0.58;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Piña;1337.35;2232.17;1.67;21.15;0.16;0.27;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Otras frutas frescas;2181.71;5895.59;2.7;37.54;0.26;0.71;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Pomelo;260.61;344.43;1.32;2.42;0.03;0.04;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Mango;562.22;1500.17;2.67;14.02;0.07;0.18;2020-04-01;Primera ola;Confinamiento
2020;04;Andalucia;Frutas iv gama;2839.5;5357.71;1.89;34.89;0.34;0.64;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Frutas frescas;13538.71;23184.39;1.71;98.78;10.76;18.42;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Naranjas;3664.69;4351.77;1.19;68.32;2.91;3.46;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Mandarinas;1149.58;2279.35;1.98;53.02;0.91;1.81;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Limones;366.73;669.96;1.83;49.46;0.29;0.53;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Platanos;2070.26;3198.8;1.55;89.37;1.64;2.54;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Manzanas;2074.13;2981.0;1.44;77.28;1.65;2.37;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Peras;767.48;1365.62;1.78;59.09;0.61;1.09;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Melocotones;31.71;68.07;2.15;6.14;0.03;0.05;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Nectarinas;37.68;92.49;2.45;5.25;0.03;0.07;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Albaricoques;17.05;31.43;1.84;4.92;0.01;0.02;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Fresas/freson;1335.8;3202.95;2.4;78.75;1.06;2.54;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Melon;342.21;610.65;1.78;15.42;0.27;0.49;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Sandia;318.7;400.17;1.26;10.61;0.25;0.32;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Ciruelas;33.84;125.1;3.7;11.01;0.03;0.1;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Cerezas;0.75;5.25;6.99;0.4;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Uvas;146.7;593.73;4.05;21.78;0.12;0.47;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Kiwi;404.2;1080.04;2.67;39.9;0.32;0.86;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Aguacate;184.17;755.71;4.1;31.03;0.15;0.6;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Piña;348.16;537.7;1.54;19.0;0.28;0.43;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Otras frutas frescas;244.89;834.59;3.41;38.32;0.19;0.66;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Pomelo;36.0;72.5;2.01;4.59;0.03;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Mango;56.6;182.48;3.22;14.85;0.04;0.14;2020-04-01;Primera ola;Confinamiento
2020;04;Aragon;Frutas iv gama;588.1;1091.91;1.86;28.35;0.47;0.87;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Frutas frescas;12606.89;21484.58;1.7;98.63;12.31;20.98;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Naranjas;3875.79;4054.71;1.05;82.21;3.78;3.96;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Mandarinas;1122.65;2206.23;1.97;58.28;1.1;2.15;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Limones;269.19;515.03;1.91;41.74;0.26;0.5;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Platanos;2178.32;3637.0;1.67;87.34;2.13;3.55;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Manzanas;1841.06;2830.52;1.54;84.83;1.8;2.76;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Peras;594.39;1021.9;1.72;60.43;0.58;1.0;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Melocotones;30.4;80.41;2.64;6.85;0.03;0.08;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Nectarinas;30.51;82.61;2.71;6.22;0.03;0.08;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Albaricoques;2.39;8.26;3.46;0.89;0.0;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Fresas/freson;974.56;2468.9;2.53;68.7;0.95;2.41;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Melon;205.31;422.18;2.06;16.13;0.2;0.41;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Sandia;41.7;88.14;2.11;4.82;0.04;0.09;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Ciruelas;57.53;148.02;2.57;12.65;0.06;0.14;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Cerezas;2.48;9.95;4.01;0.88;0.0;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Uvas;37.12;187.35;5.05;12.15;0.04;0.18;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Kiwi;489.69;1377.59;2.81;50.93;0.48;1.35;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Aguacate;124.02;640.34;5.16;29.33;0.12;0.63;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Piña;344.78;486.99;1.41;22.6;0.34;0.48;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Otras frutas frescas;385.01;1218.45;3.16;31.58;0.38;1.19;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Pomelo;92.98;164.87;1.77;4.44;0.09;0.16;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Mango;94.49;269.74;2.85;10.22;0.09;0.26;2020-04-01;Primera ola;Confinamiento
2020;04;Asturias;Frutas iv gama;297.0;577.89;1.95;25.53;0.29;0.56;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Frutas frescas;11506.63;20772.87;1.81;99.12;11.26;20.32;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Naranjas;2825.25;3368.41;1.19;66.42;2.76;3.3;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Mandarinas;677.42;1285.3;1.9;40.73;0.66;1.26;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Limones;523.42;912.83;1.74;43.11;0.51;0.89;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Platanos;2141.28;3486.37;1.63;93.42;2.09;3.41;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Manzanas;1703.46;2714.91;1.59;81.41;1.67;2.66;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Peras;760.59;1320.73;1.74;61.86;0.74;1.29;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Melocotones;14.29;34.08;2.38;4.79;0.01;0.03;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Nectarinas;45.95;108.67;2.36;8.26;0.04;0.11;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Albaricoques;14.09;52.59;3.73;6.13;0.01;0.05;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Fresas/freson;821.17;2292.99;2.79;70.37;0.8;2.24;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Melon;437.37;744.23;1.7;14.25;0.43;0.73;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Sandia;210.85;244.66;1.16;13.57;0.21;0.24;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Ciruelas;38.51;140.25;3.64;12.73;0.04;0.14;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Cerezas;14.41;63.52;4.41;5.56;0.01;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Uvas;149.37;596.27;3.99;21.16;0.15;0.58;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Kiwi;437.25;1367.11;3.13;49.46;0.43;1.34;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Aguacate;225.12;1002.48;4.45;50.2;0.22;0.98;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Piña;191.29;220.85;1.15;19.14;0.19;0.22;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Otras frutas frescas;275.52;816.61;2.96;42.58;0.27;0.8;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Pomelo;6.25;10.05;1.61;2.33;0.01;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Mango;127.1;308.31;2.43;20.18;0.12;0.3;2020-04-01;Primera ola;Confinamiento
2020;04;Baleares;Frutas iv gama;619.14;1115.35;1.8;36.64;0.61;1.09;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Frutas frescas;20091.57;35356.67;1.76;98.28;9.37;16.48;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Naranjas;4711.77;5139.53;1.09;56.17;2.2;2.4;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Mandarinas;1584.36;3017.3;1.9;51.21;0.74;1.41;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Limones;747.89;1262.7;1.69;57.21;0.35;0.59;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Platanos;4303.78;5820.64;1.35;86.08;2.01;2.71;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Manzanas;2563.14;3984.14;1.55;80.05;1.19;1.86;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Peras;1483.94;2720.31;1.83;62.53;0.69;1.27;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Melocotones;30.94;54.24;1.75;1.92;0.01;0.03;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Nectarinas;8.89;23.71;2.67;1.46;0.0;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Albaricoques;5.55;9.26;1.67;0.69;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Fresas/freson;849.17;3053.66;3.6;48.34;0.4;1.42;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Melon;251.25;519.9;2.07;10.42;0.12;0.24;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Sandia;270.08;298.76;1.11;9.64;0.13;0.14;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Ciruelas;53.0;165.3;3.12;3.66;0.02;0.08;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Cerezas;0.86;4.21;4.92;0.36;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Uvas;145.59;596.87;4.1;11.09;0.07;0.28;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Kiwi;629.17;1835.28;2.92;34.79;0.29;0.86;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Aguacate;967.75;3354.63;3.47;55.82;0.45;1.56;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Piña;219.44;523.62;2.39;16.45;0.1;0.24;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Otras frutas frescas;1265.0;2972.6;2.35;41.27;0.59;1.39;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Pomelo;117.57;229.53;1.95;3.17;0.05;0.11;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Mango;9.01;92.11;10.23;1.03;0.0;0.04;2020-04-01;Primera ola;Confinamiento
2020;04;Canarias;Frutas iv gama;1173.3;2010.45;1.71;33.77;0.55;0.94;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Frutas frescas;5141.57;8839.45;1.72;99.75;9.57;16.45;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Naranjas;1900.29;2198.54;1.16;80.21;3.54;4.09;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Mandarinas;434.38;924.55;2.13;42.41;0.81;1.72;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Limones;135.9;276.25;2.03;37.16;0.25;0.51;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Platanos;607.93;939.71;1.55;73.87;1.13;1.75;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Manzanas;738.59;1138.94;1.54;86.04;1.37;2.12;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Peras;252.96;397.05;1.57;61.61;0.47;0.74;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Melocotones;8.32;22.6;2.72;8.72;0.02;0.04;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Nectarinas;13.08;23.41;1.79;7.86;0.02;0.04;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Albaricoques;0.7;2.76;3.96;1.26;0.0;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Fresas/freson;529.39;1276.18;2.41;86.7;0.99;2.38;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Melon;64.02;117.79;1.84;7.96;0.12;0.22;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Sandia;33.22;50.55;1.52;7.27;0.06;0.09;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Ciruelas;9.59;30.5;3.18;5.89;0.02;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Cerezas;1.22;8.45;6.94;1.95;0.0;0.02;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Uvas;65.87;292.57;4.44;19.12;0.12;0.54;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Kiwi;191.49;641.64;3.35;40.07;0.36;1.19;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Aguacate;50.73;252.31;4.97;22.42;0.09;0.47;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Piña;47.6;52.98;1.11;13.37;0.09;0.1;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Otras frutas frescas;56.31;192.66;3.42;24.78;0.1;0.36;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Pomelo;7.82;13.97;1.79;2.74;0.01;0.03;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Mango;5.25;20.6;3.93;3.11;0.01;0.04;2020-04-01;Primera ola;Confinamiento
2020;04;Cantabria;Frutas iv gama;316.25;502.44;1.59;31.74;0.59;0.94;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Frutas frescas;16950.53;28118.09;1.66;98.23;8.48;14.06;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Naranjas;5954.89;6574.59;1.1;70.03;2.98;3.29;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Mandarinas;1044.98;2214.0;2.12;46.5;0.52;1.11;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Limones;575.08;1083.32;1.88;58.56;0.29;0.54;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Platanos;2657.57;4285.98;1.61;88.52;1.33;2.14;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Manzanas;2273.97;3474.15;1.53;79.98;1.14;1.74;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Peras;1014.67;1740.81;1.72;56.19;0.51;0.87;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Melocotones;22.9;26.25;1.15;2.86;0.01;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Nectarinas;79.12;122.6;1.55;4.31;0.04;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Albaricoques;26.6;69.39;2.61;6.05;0.01;0.03;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Fresas/freson;1242.26;3326.25;2.68;69.69;0.62;1.66;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Melon;333.87;613.8;1.84;12.15;0.17;0.31;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Sandia;319.14;437.4;1.37;9.48;0.16;0.22;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Ciruelas;52.9;162.38;3.07;7.77;0.03;0.08;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Cerezas;4.15;11.11;2.68;1.21;0.0;0.01;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Uvas;95.91;407.44;4.25;11.26;0.05;0.2;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Kiwi;491.34;1492.37;3.04;35.33;0.25;0.75;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Aguacate;209.26;900.89;4.31;31.03;0.1;0.45;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Piña;322.67;433.8;1.34;17.09;0.16;0.22;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Otras frutas frescas;229.26;741.54;3.23;24.37;0.11;0.37;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Pomelo;49.58;92.85;1.87;4.29;0.02;0.05;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Mango;59.53;167.23;2.81;9.67;0.03;0.08;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla la mancha;Frutas iv gama;558.43;1070.66;1.92;39.72;0.28;0.54;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Frutas frescas;24676.78;40405.43;1.64;97.08;10.76;17.63;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Naranjas;8262.73;9257.69;1.12;75.36;3.6;4.04;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Mandarinas;1458.51;2581.94;1.77;48.8;0.64;1.13;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Limones;780.94;1452.58;1.86;54.57;0.34;0.63;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Platanos;3470.84;5508.1;1.59;79.57;1.51;2.4;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Manzanas;3358.85;4901.71;1.46;81.3;1.47;2.14;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Peras;1883.03;3094.97;1.64;61.39;0.82;1.35;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Melocotones;73.02;206.99;2.83;8.79;0.03;0.09;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Nectarinas;93.8;241.37;2.57;10.24;0.04;0.11;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Albaricoques;42.84;158.29;3.69;6.77;0.02;0.07;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Fresas/freson;2039.72;4752.13;2.33;69.03;0.89;2.07;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Melon;565.17;1099.28;1.95;12.51;0.25;0.48;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Sandia;394.19;636.51;1.61;9.72;0.17;0.28;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Ciruelas;52.7;157.88;3.0;6.38;0.02;0.07;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Cerezas;2.33;5.13;2.2;0.53;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Uvas;116.45;512.56;4.4;13.56;0.05;0.22;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Kiwi;872.41;2412.47;2.77;43.09;0.38;1.05;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Aguacate;227.39;1047.64;4.61;28.71;0.1;0.46;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Piña;499.92;683.44;1.37;19.32;0.22;0.3;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Otras frutas frescas;481.93;1694.75;3.52;29.24;0.21;0.74;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Pomelo;117.83;353.02;3.0;5.85;0.05;0.15;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Chirimoya;0.0;0.0;0.0;0.0;0.0;0.0;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Mango;143.23;446.09;3.11;11.99;0.06;0.19;2020-04-01;Primera ola;Confinamiento
2020;04;Castilla leon;Frutas iv gama;951.5;1697.43;1.78;24.45;0.42;0.74;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Frutas frescas;71869.97;134417.36;1.87;97.96;10.4;19.46;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Naranjas;20240.12;24735.83;1.22;74.81;2.93;3.58;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Mandarinas;4597.72;9869.81;2.15;47.85;0.67;1.43;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Limones;2729.86;5358.7;1.96;52.48;0.4;0.78;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Platanos;11370.51;19430.09;1.71;88.55;1.65;2.81;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Manzanas;10026.43;15644.12;1.56;79.99;1.45;2.26;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Peras;4686.49;8693.18;1.85;59.33;0.68;1.26;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Melocotones;172.18;407.87;2.37;5.71;0.02;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Nectarinas;150.39;344.27;2.29;3.22;0.02;0.05;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Albaricoques;131.18;402.52;3.07;8.13;0.02;0.06;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Fresas/freson;5686.79;15600.16;2.74;68.38;0.82;2.26;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Melon;1907.31;3963.8;2.08;12.65;0.28;0.57;2020-04-01;Primera ola;Confinamiento
2020;04;Cataluña;Sandia;1447.76;1809.64;1.25;11.24;0.21;0.26;2020-04-01;Primera ola;Confinamiento
